id,num_vertices,num_faces,volume,surface_area,average_edge_length,genus,max_ver_xdisp,max_ver_ydisp,max_ver_zdisp,max_ver_magdisp,max_ver_stress,max_hor_xdisp,max_hor_ydisp,max_hor_zdisp,max_hor_magdisp,max_hor_stress,max_dia_xdisp,max_dia_ydisp,max_dia_zdisp,max_dia_magdisp,max_dia_stress,max_tor_xdisp,max_tor_ydisp,max_tor_zdisp,max_tor_magdisp,max_tor_stress,category,num_tets,mass,download_file,link_name,author,author_id,test_split_0,test_split_1,test_split_2
309,48201,96422,112630.8068348422,37863.30724180728,0.8952053934719711,6.0,2.285247,0.9754689,2.891747,3.480072,2770.382,0.4653525,0.1735694,2.564755,5.092356,2496.899,0.0997097,0.9239674,2.006512,2.01304,2066.978,0.4503047,0.07461127,0.2867995,0.5697177,1101.676,flat,637735,0.5034597065517447,Bracket ver2.stp,new-ge-bracket-1,Damian Lesniak,damian.lesniak,False,False,False
310,24005,48030,120874.51394662033,64869.88366006765,1.7369255843325175,6.0,0.498881,0.09325292,0.8182917,0.8732155,818.4481,0.006149166,0.04769715,0.0812337,0.5812249,652.1857,0.07330038,0.1164003,0.4285976,0.4364776,449.2013,0.1687291,0.02720096,0.1097794,0.3754287,470.1357,arch,233700,0.5403090773413929,Ti-Bracket_LOYDD_VI.STEP,ti-bracket-loydd_vi-1,Duje Siskov,duje.siskov-1,True,False,False
311,23483,46986,235442.3753709609,48414.01639731873,1.4975151421079846,6.0,0.6360571,0.128097,0.865374,0.9912639,1175.228,0.01493116,0.07180832,0.2573845,0.8680817,711.0995,0.04755017,0.06136577,0.2791721,0.2797537,553.2158,0.1709836,0.02329434,0.1328446,0.3346863,604.9918,flat,309969,1.0524274179081952,ge_engine_bracket.stp,ge-engine-bracket-9,Sivaraman,sivaraman-1,True,False,False
312,38226,76472,123949.41373787478,47748.446854819726,1.1056672473231075,6.0,1.129541,0.4640748,2.288427,2.403704,1737.713,0.03941302,0.1604032,0.2625155,1.206253,1132.879,0.2640664,0.3410914,1.443827,1.469867,1215.119,0.1384533,0.07414358,0.1006575,0.3563106,343.445,arch,435012,0.5540538794083003,GE BRACKET-6.stp,ge-bracket-design-5,Girish.K.S,girish.k.s-1,True,False,False
316,57489,115026,100569.88685726456,67679.92813309208,1.0934462569590486,13.0,0.6516865,0.3329931,1.197147,1.293694,1103.119,0.05135935,0.3057988,0.2894375,0.8375552,660.2144,0.05608966,0.3154126,0.6273455,0.6981165,692.4079,0.1981638,0.07849333,0.1169131,0.2800864,472.3209,block,569217,0.4495473942519726,bracket_03.IGS,ge-engine-bracket-v03-443-grams-1,Ardo Rand,ardo.rand,False,True,False
318,27361,55010,134599.62569289884,55323.14246651078,1.4667182960081628,73.0,1.386162,0.5845867,1.86625,2.164655,3370.399,0.04017043,0.09122232,0.9258231,2.029508,2188.189,0.005371462,0.4703036,0.5780576,0.7165384,2627.207,0.3628171,0.02908038,0.2770399,0.5143748,662.3671,flat,301454,0.6016603268472579,Jet Engine Bracket.stp,jet-engine-bracket-12,Scott McKenzie,scott.mckenzie-2,False,False,False
319,34293,68606,178480.58833962775,58862.87235186711,1.296423375921617,6.0,0.4133005,0.202038,0.7810837,0.8362415,800.7688,0.05208901,0.08893654,0.08192611,0.4983049,412.9347,0.06014854,0.2333157,0.4337103,0.4848632,545.8815,0.1477116,0.02403677,0.09357294,0.2071774,299.0294,flat,442395,0.7978082298781362,Light_Balc.STEP,balcn-bracket-1,Aldin Ramic,aldin.ramic,False,False,False
320,41087,82194,126256.00596293832,42007.79288108746,1.014577163206272,6.0,0.2577456,0.2082294,0.5701671,0.6157697,838.1965,0.007902704,0.126511,0.1521168,0.4243356,554.9873,0.01807583,0.2749815,0.3660879,0.4540232,622.9531,0.156512,0.06418781,0.08776065,0.2325185,331.8263,block,548295,0.5643643466543343,10_final.stp,1st-attempt-engine-bracket-1,Antonio Cruz,antonio.cruz-2,False,False,False
321,24303,48626,166045.7709185421,45626.55690258305,1.459303528912921,6.0,0.1871312,0.1434465,0.3715236,0.4111013,633.3698,0.008373946,0.08655447,0.1096951,0.3162469,343.1705,0.01084342,0.1891059,0.205738,0.2824826,369.1861,0.1174434,0.03807854,0.07090808,0.1968237,324.071,block,272483,0.7422245960058833,20_final.stp,2nd-attempt-engine-bracket-1,Antonio Cruz,antonio.cruz-2,True,False,False
322,17104,34228,115691.89647017707,33522.39671450241,1.4787762200223418,6.0,0.8365954,0.09899242,1.080732,1.258506,1408.934,0.02736535,0.0813444,0.2047171,1.108969,888.2554,0.08610032,0.05185275,0.3372159,0.3432556,581.1772,0.3390292,0.1191313,0.2336657,0.4054727,518.7607,butterfly,177953,0.5171427772216916,mod_final.stp,mod-3rd-attempt-engine-bracket-1,Antonio Cruz,antonio.cruz-2,False,True,False
323,19240,38508,113769.6633199028,33618.981956635434,1.3789356720162145,8.0,0.8417529,0.09908,1.089759,1.267838,1318.73,0.02822088,0.0814497,0.2030204,1.154967,858.9889,0.0644268,0.05971073,0.3377905,0.3443564,576.5898,0.3841263,0.1218288,0.253499,0.4434206,559.2134,butterfly,209400,0.5085503950399656,mod_final_2.stp,mod-4th-attempt-engine-bracket-1,Antonio Cruz,antonio.cruz-2,False,True,False
324,26495,53094,108644.48513577496,56622.074196041256,1.5204266206493326,27.0,0.593731,0.1083315,0.8726006,0.9586688,928.5172,0.00820451,0.07881126,0.1104513,0.8429097,1585.678,0.005310358,0.1508569,0.3785057,0.4142107,673.6348,0.2247054,0.08344559,0.1408219,0.412379,616.1819,arch,249552,0.4856408485569141,Ti-Bracket_Loydd_07.STEP,ti-bracket-loydd_7-1,Duje Siskov,duje.siskov-1,False,False,False
325,56889,113798,150771.30469893344,78292.71337223951,1.173693154491608,6.0,0.4481027,0.2717375,0.882468,0.952305,984.4182,0.02942242,0.1028371,0.112457,0.684612,881.0883,0.01640815,0.2746485,0.520388,0.6410376,694.5821,0.1081997,0.01839233,0.06343114,0.2259017,327.3973,block,538189,0.6739477320042325,Bracket ge-ver12.stp,bracket-ge-ver12-1,Tomek F.,tomek.f,True,False,False
329,20413,40846,312568.6578050684,49263.53237672868,1.6298875347192043,6.0,0.194497,0.03713861,0.3034862,0.3365807,589.366,0.008659585,0.02614591,0.07041292,0.2614651,333.9398,0.01681684,0.04908703,0.1343907,0.1430147,293.6556,0.08390227,0.006607832,0.05560742,0.1747692,320.9069,block,246471,1.397181900388656,jta-1.STEP,jta-bracket-1,julius,julius--2,False,True,False
331,42264,84548,355166.27919474395,60111.26315712631,1.186737683392459,6.0,0.1836651,0.05970747,0.2896747,0.3225254,635.743,0.006155697,0.03031376,0.110611,0.2691086,335.172,0.004674961,0.07405944,0.1291377,0.1511562,360.2934,0.05980616,0.005450455,0.04107812,0.09422731,201.4245,block,586794,1.5875932680005056,GB.stp,ge-entry-1,Matija,matija-6,False,False,False
332,70760,141540,237291.7119023809,61311.19485582056,0.9191522669363696,6.0,0.7882957,0.1254534,0.9536173,1.135088,1299.239,0.09815767,0.08015516,0.9591391,1.275693,953.8135,0.01106204,0.05631125,0.2826908,0.2873992,607.8045,0.09434529,0.02869142,0.06217,0.1972927,332.3731,flat,1021944,1.0606939522036427,GE-Challenge_V2.stp,ge-jet-engine-bracket-challenge-v2-1,Vishal Bharatia,vishal.bharatia,True,False,False
335,31934,63924,160036.7213670966,76243.09315133619,1.599260315880226,15.0,0.3235922,0.07189317,0.7164901,0.7315121,584.5158,0.009505858,0.08017187,0.1528726,0.5184712,645.9551,0.004372837,0.1051812,0.4806872,0.6045513,548.442,0.1048289,0.02677813,0.03990323,0.2690755,306.0715,block,296250,0.7153641445109218,Loydd_9.STEP,loydd_9-1,Duje Siskov,duje.siskov-1,False,True,False
336,31934,63924,160036.7213670966,76243.09315133619,1.599260315880226,15.0,0.3233562,0.07190637,0.7159408,0.7309631,579.3438,0.009558849,0.08047766,0.1529154,0.5185261,646.4514,0.00439604,0.1049227,0.4801643,0.6039966,541.9263,0.1051168,0.02673786,0.04005611,0.268773,315.3459,block,296070,0.7153641445109218,Loydd_9b.STEP,loydd_9-1,Duje Siskov,duje.siskov-1,False,True,False
337,42820,85680,126741.91388864005,37080.17876018041,0.9398221549850736,11.0,0.6452653,0.06563173,0.9840639,1.077461,1309.06,0.002947299,0.05108697,0.2662132,0.7637237,879.7103,0.1293948,0.04744659,0.4265198,0.4301676,648.6993,0.2622419,0.05608925,0.2360088,0.466491,625.7531,butterfly,598078,0.5665363550822211,new ge bracket 2.STEP,engine-bracket-01-1,xr7kid,xr7kid-1,False,False,False
339,14720,29460,96730.02645240456,34061.21824714015,1.5923908771233823,6.0,1.51128,0.1752242,1.807297,2.177333,1531.695,0.05607995,0.1976034,0.6236071,3.246701,1549.716,0.01759503,0.2688398,0.7916402,1.047281,1155.112,1.573074,0.5531939,0.7515275,1.70267,2419.125,flat,148294,0.4323832182422484,op5.stp,op-5-k-cargo-1,Manolo Valenzuela,manolo.valenzuela-1,True,False,False
342,45218,90480,164182.4233599321,42940.87076586608,0.9749776327290048,12.0,0.4623898,0.132036,0.6447912,0.7365363,985.1981,0.02834429,0.04160013,0.2031872,0.6074721,715.1389,0.0352296,0.1294771,0.2421398,0.2737251,424.0084,0.1238496,0.03359591,0.09116827,0.2079958,414.5236,arch,633632,0.7338954324188965,Bracket_V2.3.2.IGS,ge-jet-engine-bracket-v2-2-1,Andrew Smolkov,andrew.smolkov-1,False,False,True
345,34632,69312,194246.6595591273,57676.837010489005,1.3451383874594651,13.0,0.6862451,0.1397513,1.016234,1.150319,1466.059,0.009446321,0.1001173,0.4412332,1.027054,1027.813,0.01933322,0.06926405,0.3509667,0.3563221,764.6288,0.1086161,0.04039417,0.06592488,0.1945542,944.439,flat,439357,0.8682825682292991,GE Jet Engine Bracket.stp,ge-jet-engine-bracket-initial-plan-1,Netfish netsea,netfish.netsea-1,False,False,False
348,16442,32904,256150.02682925208,46808.012079466665,1.782161484018836,6.0,0.1969997,0.06379437,0.3233534,0.3608078,498.7833,0.007029887,0.02795711,0.04643078,0.2364168,311.2278,0.04084729,0.0646993,0.179558,0.1916051,341.3753,0.08957965,0.008128622,0.06727066,0.1514152,330.9739,flat,197162,1.144990619926757,bracket engine.igs,bracket-9,Ionel,ionel-3,False,False,False
351,19987,39994,178069.77509651604,55500.99556458634,1.7539100687877518,6.0,0.9243169,0.3237777,1.6385,1.771523,1579.856,0.192096,0.1983968,0.512095,1.069471,740.3026,0.2195439,0.2154439,0.7981194,0.8296214,840.6498,0.1183688,0.01173361,0.08978894,0.2275451,318.8517,flat,190859,0.7959718946814267,N.STEP,bracket-10,vahid paydar,vahid.paydar-1,True,False,False
356,37346,74720,152162.84276355233,40332.35599700752,1.018391956479784,8.0,0.2190115,0.1174092,0.3864006,0.4234447,685.5771,0.01877678,0.07150441,0.2030343,0.6168718,535.9398,0.01176366,0.08337159,0.252292,0.3195722,488.433,0.169418,0.06095618,0.07885595,0.1890565,454.3027,flat,480303,0.680167907153079,bracket.IGS,ge-bracket-8,Marcos M.C.,marcos.m.c,False,True,False
357,35551,71126,208804.6337554932,48578.64460534093,1.2047396360153433,7.0,1.343196,0.06477837,2.597583,2.760831,980.8328,0.08203857,0.1615065,0.1947039,1.487109,710.401,0.5133888,0.06978043,1.310724,1.346834,881.1893,0.2802358,0.05587001,0.2654466,0.642288,554.4762,flat,439409,0.9333567128870548,ge2.stp,ge-bracket-9,Ankur Biswas,ankur.biswas-1,True,False,False
361,31952,63928,109599.15611892268,43552.64191236792,1.1818868340947546,7.0,0.4830492,0.4538993,0.9707425,1.087524,870.9703,0.009804478,0.1087424,0.06516172,0.5473148,530.0439,0.1016886,0.4753929,0.5757822,0.7276161,758.226,0.1716266,0.05650192,0.1061206,0.2096473,345.7552,flat,373156,0.4899082278515844,GE_jet_engine_Bracket_Opti_Design_Phase 1.stp,ge-jet-engine-bracket-opti-design-phase-1-1,Cheng.Li,cheng.li-1,True,False,False
362,32699,65414,289097.2459305024,54163.04051374482,1.285614124646511,5.0,0.7467812,0.2758966,1.583851,1.652304,1959.705,0.1053947,0.1007679,0.08711752,0.8114655,661.8934,0.1987466,0.2331008,0.9293153,0.9475518,1579.929,0.1922388,0.05170542,0.04674306,0.3814609,848.5021,other,430107,1.292264689309346,modified.SLDPRT,ge-jet-engine-bracket-challenge-14,emre,emre--13,False,True,False
364,79513,159054,104421.01460352234,75654.31039711449,0.9735913553738444,8.0,0.3367089,0.3869164,0.9121221,0.9857747,976.7981,0.02174213,0.3078076,0.5760096,0.7249834,623.0533,0.02897225,0.5687528,0.6058415,0.8514802,855.906,0.2985122,0.2244921,0.3999719,0.4816047,928.1476,block,825015,0.4667619352777449,Concept_v2.16-Light Op3.STEP,general-electric-get-engine-bracket-v2-16-1,Alex,alex-24,False,False,True
365,53009,106194,125169.18066793193,46601.87365398818,0.9559051016760766,45.0,0.5609098,0.7992756,1.173084,1.440166,2005.056,0.0118151,0.06246518,0.2688483,0.8988599,814.2074,0.02689852,0.7134199,0.7281693,0.9487884,1635.376,0.5666596,0.2168577,0.3556857,0.6095687,767.4805,butterfly,665095,0.5595062375856558,ge bracket version 5.0.STEP,general-electric-bracket-1,simon,simon-240,False,False,True
366,29997,60014,259886.75840306823,49692.327047807565,1.2845996367930448,6.0,0.5332564,0.2499598,0.8239527,0.9306367,1049.376,0.03444343,0.1087965,0.2502243,0.7336534,526.6788,0.03507943,0.1816242,0.3254847,0.3689364,566.4131,0.2036359,0.06283552,0.128255,0.2891013,405.882,flat,617630,1.1616938100617151,GE90 Jet Engine Lifting Bracket.STEP,generalelectric-2,Ryan Ecleo,ryan.ecleo-1,False,True,False
369,23899,47818,77887.7949346765,29108.71312882254,1.086002147627106,6.0,1.191084,0.221252,1.415305,1.674785,1506.685,0.01763706,0.4026586,0.2328648,1.833987,1124.346,0.002339116,0.4691558,0.360856,0.5883902,607.5868,0.566686,0.2006034,0.4094712,0.6311432,594.0283,butterfly,284672,0.3481584433580039,Meszaros Mario_GE.stp,meszaros-mario_ge-challenge-1,Mészáros Márió ,meszaros.mario-1,False,False,True
371,19664,39364,205409.30072775536,50235.36097590951,1.683577277772892,10.0,0.7253557,0.1414164,0.9570257,1.109831,1147.932,0.0195704,0.1497154,0.3830371,1.216448,713.8605,0.01302893,0.08360178,0.3281078,0.3337808,600.4539,0.149724,0.01989434,0.1028294,0.2412811,486.1584,flat,234617,0.9181795742530664,GE_model_1.stp,ge_jet-engine-bracket-challenge_1-1,Siddhant Tibrewal,siddhant.tibrewal-1,False,False,True
373,26002,52020,44375.91042839897,24680.132916120525,0.9598773891858728,5.0,2.105791,0.3466482,2.141995,2.775268,3441.319,0.1500147,0.4117178,1.147035,4.599846,3743.582,0.02139378,0.3843464,0.7616347,1.189664,1982.855,0.1694001,0.2309748,0.1163524,0.3045516,421.03,arch,268499,0.1983603196149434,MD_07.stp,raja-2,M. David,m.david-2,True,False,False
374,11048,22116,106648.8121160826,34359.86735838637,1.8937678986140696,6.0,1.983841,0.4863325,2.912304,3.390026,2159.937,0.0648768,0.2762807,0.3458054,2.462731,1369.866,0.4327379,0.3794048,1.229043,1.265388,990.7625,0.2340902,0.1577699,0.08871373,0.4114094,478.8452,arch,102080,0.4767201901588893,3.stp,ge-jet-engine-bracket-30,jaxon,jaxon-1,False,False,True
375,50685,101390,149264.30089561903,79668.31296277524,1.2840306100375396,6.0,0.3359336,0.1910677,0.6917614,0.7296575,736.7321,0.008690927,0.03646845,0.1163599,0.3824878,443.4109,0.04820824,0.1946159,0.4352221,0.4688163,551.8535,0.1066785,0.01370451,0.06284723,0.2077289,343.4183,arch,526857,0.6672114250034171,ge-bracket-06.stp,ge-bracket-06-ajc-1,Andrew Coyne,andrew.coyne-1,True,False,False
377,25401,50858,325282.32070649695,67656.33626260677,1.727982633149175,15.0,0.1627549,0.02892405,0.2618531,0.2892611,526.4941,0.005401948,0.02605324,0.0524652,0.2329835,337.3821,0.004016268,0.02417601,0.1206673,0.1229329,259.887,0.08182319,0.006797227,0.05374661,0.176126,321.9923,flat,311037,1.4540119735580417,ge part1.SLDPRT,matt-s-bracket-1,matt osborn,matt.osborn-1,True,False,False
378,91801,184338,131175.4775356517,82655.41009871861,0.961892857649661,185.0,0.5094416,0.242245,0.9632478,1.024383,1850.879,0.01862786,0.06447683,0.2368857,0.6592115,810.3994,0.0195029,0.2341561,0.5480393,0.5910777,1118.615,0.1612216,0.03203062,0.08636606,0.3031147,558.6581,arch,952665,0.5863543845843632,ge-bracket-07.stp,ge-bracket-07-ajc-1,Andrew Coyne,andrew.coyne-1,False,True,False
379,18050,36140,124102.9053720325,42757.883686984336,1.58538550233275,11.0,0.8659716,0.7393639,1.340077,1.602274,837.6453,0.02086237,0.3242307,0.4111051,1.131814,646.3301,0.1002309,0.5490808,0.5683727,0.7782905,602.5433,0.5159896,0.1200984,0.4860002,0.8056713,640.9305,flat,198189,0.5547399870129853,ge_wave_bracket_light.igs,ge-wave-bracket-2-0-light-1,Michele Cantatore,michele.cantatore,False,False,True
380,64351,128722,230898.5571846606,95742.08301629731,1.2175665882970923,6.0,0.2238487,0.1521087,0.4915726,0.5257752,566.0864,0.009064359,0.04862979,0.06853317,0.2700819,329.1707,0.0264941,0.1706014,0.3087332,0.3503347,388.3392,0.09147872,0.01053772,0.0549552,0.167727,295.437,block,873238,1.032116550615433,engine bracket.stp,engine-bracket-4,Richard Amancio,richard.amancio-1,False,False,True
382,17145,34310,382149.71600892727,52551.79639485564,1.858256275662529,6.0,0.1675736,0.05456169,0.2855845,0.3136057,527.9578,0.006127291,0.02749976,0.05403187,0.2403487,305.5102,0.009599199,0.06462731,0.1383548,0.1495784,302.0418,0.102917,0.02812224,0.06470618,0.1560151,305.6221,flat,210931,1.708209230559905,latest.stp,bracket-13,praveen kumar,praveen.kumar-22,False,False,True
383,17054,34128,315176.63703697035,54985.81737933466,1.9276622208185976,6.0,0.2351353,0.0713604,0.4157523,0.4490736,667.3451,0.01567624,0.0190247,0.0833605,0.3010772,414.9451,0.03704926,0.07159781,0.20652,0.2130696,365.5545,0.1008897,0.02912392,0.06465377,0.1474159,294.5242,flat,197733,1.4088395675552576,geimp.stp,bracket-13,praveen kumar,praveen.kumar-22,False,False,False
384,38938,78060,288061.78310348344,110118.1684369506,1.7846131604811857,47.0,0.228512,0.1229322,0.3997538,0.4422526,660.2168,0.008963458,0.04482393,0.08136363,0.3063841,363.5857,0.01413312,0.1158739,0.1999088,0.2319034,354.5572,0.099642,0.01681872,0.06240598,0.1832577,328.7572,block,372360,1.2876361704725712,OREJETA_V2.STEP,orejeta-turbinas-1,JuanCR,juancr-1,False,True,False
386,17054,34128,315176.63703697035,54985.81737933465,1.9276622208185976,6.0,0.2351638,0.07064278,0.415666,0.4489399,681.003,0.01565776,0.01933026,0.08341395,0.3010335,421.9536,0.0369799,0.07128303,0.2064308,0.2128863,395.9712,0.1010752,0.02903368,0.06503253,0.14685,299.6959,flat,195958,1.4088395675552576,geimp.stp,bracket-14,praveen kumar,praveen.kumar-22,False,False,False
387,17750,35520,365546.4019588387,53161.90502557306,1.8416650187698271,6.0,0.1951263,0.179273,0.3710125,0.4237574,653.8128,0.004034976,0.04181528,0.05443241,0.2537861,309.7919,0.02111443,0.1757336,0.2009761,0.2667746,443.5725,0.1459043,0.01660226,0.1243139,0.2614221,320.3216,flat,223526,1.6339924167560091,render2.stp,jet-engine-bracket-14,praveen kumar,praveen.kumar-22,False,True,False
388,58010,116048,89373.2321104355,47050.79803409335,0.891361017979258,8.0,1.302966,0.4782636,2.146383,2.335581,2030.186,0.2186942,0.1139628,0.390422,1.450561,1145.711,0.3233482,0.4720306,1.03185,1.125733,1061.779,0.2245184,0.05583282,0.1542176,0.3635424,474.3102,flat,745239,0.3994983475336467,GE_jet_Ti6Al4V_1.0.stp,ge_jet_ti6al4v_1-0-1,Andrei Roncea,andrei.roncea-1,False,False,False
389,81225,162470,101478.83501658554,48564.53239313548,0.7844090311363846,6.0,1.0762,0.2154483,1.429354,1.644225,1877.222,0.01212335,0.1353685,0.2896397,1.358507,1248.968,0.1520713,0.2638274,0.5028459,0.5639196,757.5123,0.3892175,0.2396169,0.2757985,0.4907703,663.2286,arch,1026655,0.4536103925241374,GE_jet_engine_bracket_V5.igs,ge_jet_engine_bracket_challenge_v1-1,Florin Traila,florin.traila-1,False,False,False
390,84336,168692,101473.70168585892,48611.04055170764,0.7699468323128122,6.0,1.071791,0.2168712,1.425908,1.640495,1806.795,0.01221139,0.1414365,0.29127,1.362785,1260.259,0.1466467,0.27298,0.4971804,0.5627475,958.2382,0.3888036,0.2425173,0.2732913,0.4761358,681.7053,arch,1080351,0.4535874465357894,GE_jet_engine_bracket_V1.stp,ge_jet_engine_bracket_challenge_v1-1,Florin Traila,florin.traila-1,True,False,False
393,30676,61372,152210.73859771813,50110.234013525565,1.3083482213605473,6.0,2.002159,0.2266952,2.607586,3.024178,1600.289,0.2535869,0.1793623,1.533574,2.733345,1262.146,0.1518685,0.1295072,0.7342408,0.744457,828.6772,0.1459679,0.04193377,0.08402764,0.2956052,399.3321,flat,407779,0.6803820015318001,GE engine bracket.STEP,ge-jet-engine-bracket-31,bakini,bakini-2,False,False,False
394,165764,332036,200334.59355769225,239740.7267399656,1.253878564750267,128.0,0.3075616,0.216836,0.6449044,0.6989869,1123.116,0.01407688,0.06505472,0.1177182,0.3952217,516.7711,0.01822946,0.239849,0.3838614,0.4487845,987.9441,0.1209425,0.01216626,0.07920353,0.2296789,358.6666,block,1316240,0.8954956332028844,GE_C2B_entry.STEP,ge-concept-2b-1,Scott Calvert,scott.calvert-1,False,False,True
395,41031,82082,118451.43468505266,77354.35936182116,1.4008639638164957,6.0,0.3476652,0.179066,0.9223679,0.9265122,673.4474,0.01195308,0.1991389,0.05639289,0.549694,453.9815,0.05042381,0.2927957,0.8031175,1.092425,735.3608,0.155267,0.07537627,0.03764391,0.2708572,445.0789,block,352721,0.5294779130421855,GE bracket + Vis - 524 grammes.stp,ge-jet-engine-bracket-challenge-15,Ririwin,ririwin-1,False,False,False
398,31487,62998,65265.09423945746,28684.20613081456,0.9441532819016584,7.0,7.637613,0.4319296,9.045065,10.87558,4340.584,0.2399913,0.4468324,1.600502,11.32561,2950.037,0.0609166,0.4920185,2.171972,2.172518,2012.078,0.6880072,0.1484567,0.3638244,0.7909753,855.1071,butterfly,373092,0.2917349712503749,GE_BRACKET_130726_003.stp,ge_bracket-step-1,camoca,camoca-1,False,False,False
400,40790,81600,88865.29316641095,41446.50988273943,0.9896740147614642,6.0,1.017556,0.2791725,1.357784,1.568379,1417.713,0.03687206,0.09747599,0.144894,1.614112,966.0319,0.006907562,0.2460434,0.3997916,0.4737142,676.9547,0.5243347,0.07877829,0.3464559,0.5990059,724.5665,beam,485177,0.397227860453857,ge_bracket.stp,ge-jet-engine-bracket-challenge-16,Gerald Feldman,gerald.feldman-1,False,False,False
403,26696,53412,329584.6096226101,75641.59523347286,1.7947769959922943,6.0,0.1549513,0.08430944,0.3003199,0.3227833,542.0651,0.005142745,0.0289098,0.04890465,0.1958763,278.712,0.01667932,0.09599025,0.1749831,0.2001556,272.2329,0.08114365,0.007367429,0.05294627,0.1668062,335.4288,block,307733,1.4732432050130673,primer prueba.STEP,first-test-1,Rafael,rafael-213,False,False,False
406,39944,79908,104303.46492567264,35808.012523002355,0.9352737897974056,6.0,1.581,0.6671356,2.117512,2.49966,1755.158,0.4455389,0.1952857,2.388905,4.501577,2071.287,0.09593709,0.6063852,2.011006,2.028069,1374.103,0.5803868,0.07798208,0.3166601,0.6583028,698.596,flat,503855,0.4662364882177567,GE_jet_engine_bracket.stp,ge-jet-engine-bracket-38,Ricky,ricky-29,False,False,False
407,12930,25880,213044.9212505238,40202.99348835258,1.8855083830741028,6.0,1.380944,0.2198491,1.947717,2.224584,593.5401,0.07507202,0.2787795,0.1290579,1.696732,492.7883,0.3642885,0.4000611,0.7620421,0.8617464,388.3107,0.3160326,0.01212063,0.177608,0.5687086,420.1135,flat,144124,0.9523107979898414,GE_Thadeu_Renato.STEP,ge-test-1-1,Victor Thadeu,victor.thadeu-1,True,False,False
411,18917,37854,463447.0885232485,53981.05035209836,1.8007998824098308,6.0,0.1247104,0.03859125,0.2041753,0.2275427,437.5053,0.004582663,0.02633061,0.04736073,0.1809143,272.2658,0.004075238,0.05068438,0.1003565,0.1139456,221.0122,0.07892853,0.007637887,0.05373049,0.1707577,321.3633,block,237124,2.071608485698921,meu.SLDPRT,support-engine-1,REIS,reis-2,False,False,False
412,37772,75592,354376.85156926565,61357.217597986935,1.2629102057871182,13.0,0.4717795,0.04526889,0.6392047,0.7178596,544.1195,0.0168546,0.05519599,0.1958501,0.6098474,531.9431,0.04066747,0.06589511,0.2436811,0.2542319,433.2767,0.1400271,0.01956164,0.103256,0.3966662,416.6831,other,601132,1.5840645265146176,meu1.SLDPRT,support-engine-1,REIS,reis-2,False,False,True
413,37773,75594,354373.43182877667,61357.69376371445,1.263664112447546,13.0,0.4724726,0.04537708,0.6402148,0.7189599,526.8433,0.01691294,0.05577887,0.1960472,0.6102877,536.6443,0.04079671,0.06610224,0.2440598,0.2546302,471.1695,0.1405795,0.01958534,0.1037133,0.3991471,437.2149,other,607793,1.5840492402746318,meu1.1.STEP,support-engine-1,REIS,reis-2,False,False,True
415,23143,46326,115443.5408880028,37160.75172600907,1.2745344938177623,11.0,0.6878618,0.1415537,1.288416,1.37742,766.5405,0.008799599,0.379891,0.3792693,1.033991,603.8408,0.01747048,0.3982837,0.6744659,0.7759161,630.7593,0.488311,0.08157565,0.3802664,0.8086874,742.0362,arch,301845,0.5160326277693725,veglegesv80.stp,bracket_v1-1,Krisztián Haász,krisztian.haasz-1,False,False,False
416,21790,43604,178271.98341671325,55536.49036267856,1.6874907715115477,7.0,1.149055,0.1356233,1.568571,1.808012,1449.858,0.02653913,0.111743,0.8171172,1.651725,940.4243,0.03711177,0.0656844,0.4560788,0.457727,691.7018,0.1201946,0.0434097,0.08379239,0.2224564,433.3727,flat,226199,0.7968757658727083,GE jet engine bracket2.stp,ge-jet-engine-bracket-40,Rapbando,rapbando-1,False,False,False
417,18037,36094,242307.74846311603,44004.97370740044,1.650717939021407,6.0,0.2822236,0.07461603,0.404672,0.4594259,801.0947,0.01666064,0.05050593,0.1899217,0.4039926,477.2645,0.005279648,0.06498109,0.1520035,0.1663279,368.5038,0.0948015,0.01293122,0.0594104,0.1822153,367.9764,arch,220815,1.0831156356301288,GE_bracket.stp,ge-project-1,Greg Murvai,greg.murvai-1,False,False,False
418,85332,170684,90158.82064365844,95704.45222157384,1.0459321119206482,6.0,2.892096,3.914117,6.605277,7.591244,5454.211,0.0962873,0.7639107,0.6778367,3.28049,2033.93,0.7313399,3.10758,4.076591,4.943811,3646.373,1.062175,0.374867,1.146909,1.893163,2270.795,flat,461100,0.4030099282771532,GE Jet ENGINE BRACER.STEP,ge-jet-engine-bracket-challenge-17,Rona,rona-4,True,False,False
419,83868,167756,114650.7272674184,112098.61529809366,1.131607504234563,6.0,1.528595,1.991667,3.668065,4.188571,2556.649,0.04607154,0.3083437,0.2668333,1.409039,1810.851,0.536298,1.727678,2.45141,2.848556,2015.447,0.6803156,0.1673632,0.7713941,0.9895527,1015.603,block,463179,0.5124887508853603,Jet Engine 3.SLDPRT,jet-engine-3-1,Rona,rona-4,False,True,False
420,36274,72576,195129.0200576445,49310.04452075585,1.1461957644021454,8.0,0.3225848,0.08144339,0.4576851,0.5213205,534.2076,0.05627001,0.04673094,0.2956874,0.6112541,418.1313,0.003731782,0.0724988,0.2146417,0.2154832,299.8483,0.1285062,0.02506673,0.09018242,0.2088428,381.3583,other,493966,0.872226719657671,NEW BRACKET.stp,jet-engine-bracket-challenge-1,Antoniou Stephanos,antoniou.stephanos-1,True,False,False
